"","memory-1","memory-2","memory-3","plasmablasts-1","plasmablasts-2","plasmablasts-3","plasmacells-1","plasmacells-2","plasmacells-3","preplasmablasts-1","preplasmablasts-2","preplasmablasts-3"
"STX1A",5.96678951302019,21.6091158349,1.93888067291077,28.2103512329655,37.096414299553,31.7254929510813,49.5633377356235,26.2556664391648,97.5193912377316,53.8096446264122,28.2171867485881,60.4084629925306
"STX1B",7.66775586392948,1.94231466278119,2.88936848916597,9.87783119115038,0,2.76702856881821,0,0,13.2397436363948,4.47689032313193,4.54497219021885,5.38260037303444
"STX2",240.609366759259,330.395031902014,411.417839716925,265.610485640022,267.876779421284,272.871243608699,268.574518798806,241.586004095995,396.980011508957,496.357144375435,469.493560593843,446.34986231286
"STX3",544.207955356824,494.707733553606,253.65822101356,148.537851281777,140.30707950599,89.7699977570149,109.312157954925,111.979036370913,74.5064146193695,69.0206399659669,92.1967977307409,67.377749057633
"STX4",1338.1127825192,1121.46956765719,763.431489506192,495.081658679016,578.301504207582,753.14800838664,786.853312927316,526.429538145423,641.112167038609,336.547991099379,439.074361812096,480.587570240605
"STX5",2967.7944240536,2953.16942330126,2491.70021746502,2458.29164093811,3179.95253976232,3046.35753773179,2704.87203253925,3374.44738197399,1729.04333916945,946.357627680672,1569.66595924375,1196.19553424159
"STX6",527.673180506491,256.900843200006,408.538219311699,295.363781000424,308.463643903152,427.72732441282,428.751972019853,511.719932118576,208.371215146399,461.426707435721,606.250750863427,546.74711512409
"STX7",1025.84482906742,746.960257118619,1018.53240532409,3419.95990656597,3058.79942712024,2562.15905936681,2121.88205607629,3158.60417516984,2784.5604688605,3074.19062270018,2418.10063281755,1585.23336876652
"STX8",533.129903244799,1042.47131719736,805.505382754724,980.113548494641,697.075602299247,524.920427598028,527.148536970875,553.445570099703,519.30374381939,825.650172497079,577.956776039933,444.61580954697
"STXBP1",0.567185041949293,0,6.80795793254651,31.4364990222332,10.5842152053925,8.31628875478739,16.7844230007304,13.6227491014045,4.79846572506321,38.482301098782,49.5117950523215,41.05979638217
"STXBP2",3334.72606960487,3378.41127470429,3169.57313965174,1566.90202341154,2235.92248103705,2309.34411038877,2311.25684430518,1705.34407130779,2365.78300144145,1342.67642156236,1377.66234254411,1784.77763281974
"STXBP3",1244.45771316057,1499.09927642925,974.464583934081,1048.33531367607,1011.28400745331,783.605108138693,1229.5977337175,1338.44316498477,951.106843157813,923.712405557714,1060.39493742824,773.150784173796
"STXBP4",46.8116887775358,126.155591961344,101.530569140057,140.213041388423,144.988375732615,240.000638557396,169.225799518866,51.0891910742509,149.628286309374,352.790621306037,135.163822401355,162.803381379627
"STXBP5",667.921773785281,577.93520587689,761.808900058687,418.363627813393,378.720897337767,501.090151216193,448.847023770174,579.363192022778,203.391333680491,411.57634507488,678.363311892435,529.769295392199
"STXBP6",1.13832188531756,5.67481625117329,2.72947923745907,32.5350447255441,23.762314332255,6.46482013500548,2.5615420575172,18.813471764222,11.4138279823836,8.31687388580293,3.4163993377437,1.75246567482099
"STYX",658.574182964308,612.875734713205,647.902559060481,1765.07784682495,1170.48973356514,1228.743063115,1502.48338618705,1550.45335603659,1215.98761464682,1289.54451374022,1234.59189448536,1012.34101182471
"STYXL1",38.9722567091335,69.1098864144703,48.3874297356902,1114.97647926755,1024.99162550225,933.45794445945,797.811384394978,933.719197324085,551.209591047848,941.415703744524,894.055102774106,617.882489372255
"SUB1",4521.68234573082,9566.0677448484,4632.73159642768,64638.0945043461,37516.1360276794,28734.3086915348,13829.8340489534,21396.3649812621,24017.8574250587,55517.9579554699,28769.86769736,18957.320930848
"SUCLA2",55.5430744880199,95.905703639734,59.6907111013224,17.3296073519141,18.0311760769392,16.2680364955465,25.7888989910135,27.297904669742,19.8254513244544,69.3351012680618,32.2676993104797,36.1817714185598
"SUCLG1",984.764655304713,1791.75461780096,1270.05118871205,2787.80380757118,1892.51531537639,1729.72971195145,1547.22663906603,1423.03847173911,2032.87865901644,4486.40589378271,2458.80942856669,2273.09480521748
"SUCLG2",652.465047593031,738.955246129836,827.956609506155,1298.53789584372,1249.91886124331,1679.68800489311,1694.99232160192,1916.39717683878,1335.10686375182,1571.77220953377,1568.46459087261,1429.07374061558
"SUCO",3620.43809655225,4611.86476673402,4568.04311939816,2392.48646217969,2961.9046744686,2044.16704380633,2760.32753471224,3414.0766646796,2398.03950639385,1004.66057615047,990.080468590346,1003.17953668357
"SUDS3",2729.13209240102,3201.21928709871,3347.70099828316,1804.08688858041,2222.57394168647,2104.60065760673,2342.01026467266,2273.53196288655,2071.34435274092,1328.66571275311,1302.20236174939,1474.59344457673
"SUDS3P1",0.799277404246638,0,0,0,0,2.46247560285113,0,0,3.60788906464407,5.10043165426765,0.582371428817755,1.29191166563467
"SUFU",168.226309268691,79.6610606725776,159.646462169361,178.135049886799,310.082497320109,433.465085138131,286.425752645973,340.143344673449,173.683238946808,264.756986622826,473.86046595003,348.698839334809
"SUGCT",8.27393943778346,4.30743468913903,10.7087549006314,0,0,0,0,0,0,1.12405670873846,4.01070246799127,1.41559040378197
"SUGP1",646.597824360806,564.813497485192,631.314082660328,778.130827138301,823.210884615332,1109.79265330605,956.572715926826,847.794481615444,1174.64405519747,534.233692355462,645.928301801557,814.63119706601
"SUGP2",3121.70173878146,4119.37976166177,4600.93581379309,3087.8787414692,2339.70326699655,1838.9257198566,3087.51822165173,1785.14221860783,6083.95100552835,3569.48326811562,1201.02965166444,2733.35970095847
"SUGT1",626.370659184356,645.599647283733,452.868374562395,2063.72750804164,2236.61152603118,1603.64212102893,1640.86591382202,2045.17397948792,1052.68522528874,3780.62398014285,4118.47557112593,3569.4354822768
"SUGT1P1",0,4.12092218535342,3.97503256624065,0,0,0,7.41859433210879,0,3.21131676244223,3.13162808274934,0,2.4777265291084
"SUGT1P2",6.38427910187628,6.80676085975494,4.91253983576978,0,3.6315837095809,0,4.38739589240862,0,3.32227805591351,2.40969771253049,0,0.615084641175592
"SUGT1P3",21.2024868944754,31.39560800373,51.1996741604879,9.67655251640013,0.764606272898021,3.59951594064079,10.9949924687192,5.95169746284172,9.20688878860438,20.2724442746766,7.03501340991939,15.8994070617268
"SULF1",1.61560818562857,1.36469154200659,6.9989028884491,0,0,0,0,0,2.26656572102469,1.20297197459268,0,1.31909679199821
"SULF2",92.5033745833643,36.6004110976692,103.714236251674,18.6492993871769,0,2.66371006571402,3.16406283511846,0,6.58112104223972,21.180542199754,1.91822339234771,29.4765997540256
"SULT1A1",58.3730135638094,68.9923250159449,60.3032003667632,116.974162862858,206.511327592204,224.223015873,49.5613646749675,297.696151828647,305.402184955535,41.4003529154841,27.5577709299743,85.4978732462238
"SULT1A2",19.7209524042675,16.2003301758947,25.9790303602792,18.5825926935386,20.7405035945242,9.61184578698505,22.758270888152,15.4650566663213,58.9377852800237,31.1934816376669,15.1939517448646,22.0755102088731
"SULT1A3",371.144774319363,286.079706481411,403.873226552046,126.565189970214,123.564703566192,56.6575050829847,183.522182206171,71.9586046880344,256.860360534564,165.489050004003,62.5722446082466,103.656611621174
"SULT1A4",120.132795027757,41.3688831528912,95.4390300291389,176.140405643567,23.3484510452014,91.2221108409135,149.211502460804,41.1454048253305,59.1743913302571,270.844750286818,245.943239131723,180.10324920649
"SULT1B1",1332.81135733601,2438.104511761,2588.04947838418,623.439950045214,276.966614460748,232.89695941163,356.792838275808,374.226471339322,750.221069158236,525.371019188246,141.325810081182,279.467895271559
"SULT1C2",39.8036783115854,75.1617186664499,81.5865318579833,21.2005664364655,9.16178117977005,16.7584942609668,4.33191812845824,4.33100456407721,28.1819050898833,16.006851494285,4.62135498770574,6.60759329388862
"SULT1C4",16.2544792283753,13.0707239855421,31.8381402982994,0,3.3661234636963,2.21603106427743,7.41391867881001,4.22747960224524,6.39763250257264,1.78291597093401,1.29976617725625,6.10004766400831
"SULT2A1",11.7226129789535,23.850424537577,28.4676329421856,12.4098577356731,3.58245241187747,0,5.94899248085682,6.00264859711259,11.4642639791657,12.7981290195065,1.76428712615919,9.25825345416762
"SULT2B1",6.44277933393191,10.4711786389007,8.52863908328492,0,2.28154238854304,3.65938261477378,0,3.781205697576,7.09115018002297,3.43836780373967,3.59731347934752,1.28084044567959
"SUMF1",144.994398558517,144.385831794458,186.393231191853,138.101597235605,157.943855350594,219.411430924346,195.171109945365,201.390742135201,111.059212758209,118.391905822196,118.271154993091,134.504760574131
"SUMF2",1447.32551517739,1402.95083049243,1429.5545267339,2422.39720408073,2492.84033452068,2584.5875813361,2920.47903966993,2657.09418775829,2218.1220549129,2373.08058811438,2658.93281207512,2512.06096498643
"SUMO1",2494.72353110532,3180.54811646603,2500.59359835088,3776.53368801024,3253.79691871354,2335.19286698292,2077.01635242189,3369.84388264018,1718.72230003133,6306.68606162896,5325.16827882642,3353.03480003747
"SUMO2",3786.82374418546,3936.68656151772,3821.46423590673,8279.46910477361,6019.62250025397,5136.79212435843,4604.67574965291,6439.89007990429,4415.79046200643,10982.1418019999,7510.37337946111,5687.08981903089
"SUMO2P17",0,0,0,25.2626403003392,7.06149052984384,43.1798487109103,7.35521449776564,7.70873346024917,44.226201984505,5.96177216312762,5.31927957262783,7.85879280707324
"SUMO3",5006.01585900766,4921.29678519095,4904.98893704986,2169.95599646353,1923.68108094054,1922.26179160362,2142.59200764578,2564.0049393556,1918.50093230294,2597.04637813417,2281.96578184765,2231.66794589828
"SUMO4",9.76068993726853,19.2314179764959,13.8349777484861,2.03395225678548,1.16001202314114,2.27172678268209,1.44115118149191,2.00772833135,7.50981748171957,5.3337391662863,1.82100490059867,7.26313249866769
"SUN1",2023.01795822105,3573.6347011241,3755.08681753617,1713.98611655898,1375.44037754381,1185.47969708374,1682.41922398562,1608.73237004064,2464.3854283058,1559.87575838228,1203.83513105048,1252.63524187924
"SUN2",5849.41001428359,1850.23969035794,3429.33012076909,2338.39341656976,2493.82228282955,4307.33583821194,2324.65478862177,1960.47463833118,1572.31839318569,3613.77029373932,3977.39745939678,5572.7156598475
"SUN3",14.4609437817116,12.3047836073924,19.5090469616986,0.998276868531105,3.43196074134411,5.94253861278494,0,11.6755787556985,11.4324719204903,5.83689506368082,4.15790321445753,6.37663500395777
"SUOX",218.138268315175,366.457125366184,447.370363928038,342.750944157576,286.124574800232,342.988967414285,373.888083643902,322.39065717483,423.099894010525,277.036925788526,233.216022143011,234.810866621763
"SUPT16H",5340.69367096799,4101.24002523192,5205.95641972044,1934.70272350436,2507.00424737354,3023.83424151591,2528.6012341653,2422.62395273052,1726.31360028863,5989.33526830161,7524.51874068569,7701.56516024286
"SUPT20H",987.752942008578,453.482376116369,836.330129614736,1262.22801971578,1495.44629851629,1343.64314440255,1515.99817092562,1445.41565907207,2000.3012540221,1265.95530827044,1344.5234928596,1437.93733640317
"SUPT3H",39.3520148491394,72.1506814180076,111.006537925516,249.603367218544,200.037650660465,213.420095632713,109.392855212796,116.420223105603,123.231147960451,184.715367132331,199.573704993445,145.071941206079
"SUPT4H1",953.652746420192,1701.8631462679,1057.97177389096,3629.33862208368,1945.8859739115,1378.85984727131,1279.20562227795,1796.06890806219,2014.62687266039,4745.80664797661,1845.12251877655,1681.37936158853
"SUPT5H",14792.4858789585,15808.4226292604,11452.878504615,5468.34303076477,6798.89804983238,7952.06610059872,7307.6527828225,6293.48287250198,8133.73709280758,3479.97189999404,4275.90230748682,6146.4940280589
"SUPT6H",11932.4707080795,8992.68422227878,9067.83487235496,3617.93004439364,3896.9247584103,5395.08343055562,5187.35907745699,4881.47298568563,3975.61058097888,3465.02647653834,3622.62316535655,4893.77262256762
"SUPT7L",1293.7975947727,1644.25118508484,1143.13858256985,1966.30942129976,1726.35734784112,1637.62191550973,1877.53406218863,1454.70308240615,2761.09568764853,1158.05805423234,1014.02259327666,1193.92775492113
"SUPV3L1",2370.48157619328,3528.53645328156,3454.75977647906,649.5946226587,603.988552856703,608.893097090152,581.813435358272,567.664189929713,700.457528569791,892.970944985766,1032.86517678807,962.12931504037
"SURF1",610.530227688564,719.965183924509,487.265604339421,1744.19193529298,1450.33620602217,1791.09437925503,1364.78269114956,1647.64428747495,1595.12536153904,638.593605316701,727.889296548246,905.431582922783
"SURF2",98.6280926213969,142.693074314158,64.6474771885515,148.820278815095,167.467120102059,170.451170281747,117.305988279191,102.681360133465,122.517811730412,283.976196597419,276.189007486563,310.758415296357
"SURF4",4731.24197632983,3916.54902466032,3139.81135567015,7876.10119443641,11717.7430164322,12034.0823932793,9492.57039422618,12280.8839737739,5795.04292621659,5997.98919025487,9417.39079514103,8059.90965459549
"SURF6",1727.56029422938,1058.32176436687,1151.15707122192,784.291439173693,842.695740118019,922.609455904068,923.495341943378,974.434304887271,759.791352486148,760.494227255525,876.09842666664,1030.83412784988
"SUSD1",113.3234623211,89.2167007835873,92.2056146009542,23.8062712773924,18.7708156955855,55.3744945788755,16.647802226832,17.4937283600003,12.8013315388673,98.5408497189987,89.8666627131743,118.123299937391
"SUSD2",11.8458729418489,27.0775433224081,17.1393763979841,9.55579564327564,12.3919693143849,15.1464965489674,10.5078587228157,2.13126558229824,18.9963444654934,24.7351852115751,5.38643343958281,26.6227732159253
"SUSD3",353.994103304882,260.034744240762,265.842061588648,981.619736836563,923.177239683165,1097.55164959593,747.644783459701,648.584369552767,553.939054084245,589.030251814343,668.785110799158,648.843326085352
"SUSD5",7.14048029377563,27.6092459851596,13.2441504891646,5.13493477326069,0,4.76488739546696,6.02908137834653,8.02176454968562,7.97824981486786,4.02225219275572,0.595203823996794,0.628156276030714
"SUSD6",7317.2931168093,4895.43019547552,8126.50387314565,1981.69418326434,2100.85111209191,2371.96920495982,3267.63310576439,3684.79117847302,2901.09213052483,1478.75519125165,1287.81484119837,1445.52379505996
"SUV39H1",531.856459140356,468.243106484915,505.336304573825,246.784176467053,484.052421257533,660.392555848854,255.732279814591,313.001872188096,263.988478607324,907.706489578828,1275.15229589997,1317.88571306913
"SUV39H2",18.6817645900475,18.4965975957181,23.6030093217886,396.573052980296,607.380597359132,383.260892750795,177.139061180019,285.077255271304,376.518351727976,1092.85779796992,1286.3450470493,912.064660379992
"SUZ12",3608.14358465106,3135.35465690482,2941.70359116938,2745.19571497254,3573.30818682245,3406.4181520311,3233.48462970318,3557.53112578442,1863.10903115319,4062.85792468534,6301.76482323013,5054.34266987272
"SUZ12P1",160.72206081644,189.526690991406,236.616774989615,178.495009782256,201.488254701317,169.381551304243,230.010427781343,127.510936847947,373.038172561043,303.142739615054,156.304270132409,264.103449912131
"SV2A",52.3059530756683,69.7716796762514,88.7338370216837,4.01792732088644,1.83301956654091,4.08402780076812,5.31776541879478,13.1178197830118,18.0473527370275,19.8939974751577,19.7418971063831,17.7141869572427
"SV2B",47.2225442350283,42.9835022065305,71.4368465492575,15.3844417504994,13.0105488454577,8.04720115846484,13.3849704911887,8.08721686328036,27.7527320746548,25.8180613398434,15.9781297222531,14.7450814083495
"SV2C",79.2455752975173,61.9561752505485,88.3439309149151,31.5819112798133,10.6028392339685,9.32258818391428,16.1710241123243,11.75644838724,36.5569575947895,32.2420141604322,3.20762284560707,13.1694116392969
"SVBP",258.671871930369,509.540937149901,240.440829180424,514.355253873,297.971840052137,204.739284256023,176.767084751433,267.546229302292,338.316772788877,722.903895424747,388.465880530863,286.172878106401
"SVEP1",4.79515435849197,12.1560935423592,10.6448799773516,3.10133377463616,3.58067987369615,0,1.51350158239458,0,4.60858053314773,4.11665432358454,1.7801923430067,4.41349938929615
"SVIL",66.0810520440092,58.4123916805791,33.1739749521146,93.3030470510559,20.5449200588731,26.7804270635492,26.5016908810033,9.21981787161591,3.51518480961491,58.3957427069333,74.7950406389457,52.4045850123538
"SVIL2P",1.62878505748347,0,0.969899040786556,0,4.72412386460317,0,0,0,1.17785515188374,0.582689274929198,7.792562993278,2.57182680637909
"SVIP",1388.94265471171,2803.08331168604,1119.0105721345,2287.4916684527,1306.73109632181,912.780536916705,1232.26471823828,1732.37330735074,2887.32471360267,3150.25447687966,1199.05473990993,917.511180889774
"SVOP",69.6311975339274,112.394329746362,133.150892728112,41.6213411198743,19.1593310117088,13.059144695825,30.9808359922231,32.5711452965995,68.9738249493656,34.6167818292084,8.8209116347996,19.7071587651297
"SWAP70",12715.4666739779,10460.6713502359,11144.0577096391,1222.49709383654,1777.5121378336,2241.47596218872,1328.57874713762,1505.15008827868,590.098011034208,3319.64246606546,5236.08889814267,5151.16286637232
"SWI5",41.1173096696393,54.3477352412075,42.8023972226712,227.277081330846,221.892845870672,242.821642299174,167.87549122841,201.238419048467,164.095058032045,300.075797054154,319.6153836593,303.285595855548
"SWSAP1",81.0738788029057,77.0051822067025,63.3897506846618,75.5352061566217,136.742906189289,119.416991280365,84.9307738511453,69.3095370461907,99.9535184196303,90.0833019363601,84.6970887360833,78.5894323233625
"SWT1",69.4799997751087,77.0731957666132,92.0964713597849,724.210265864168,642.487793642865,467.094154246605,767.582442062554,643.868503671805,506.397723269326,113.304671545979,124.971939859456,71.3135334698564
"SYAP1",3195.16673287744,2543.45026406617,3789.24591625875,999.199857088746,1709.95151695872,1216.6140951031,1113.71470291969,1576.55707951717,760.025739342717,817.966788901874,1800.16756002073,1039.06182982866
"SYBU",67.9642011430783,39.794976609474,32.9548771877448,8.1809530775178,13.390854418258,17.6683316195755,5.08118017076224,9.11034207982159,1.25764491147891,64.8775721158896,60.6439387703767,90.0824875127642
"SYCE1",0,0,0,0,3.58002056512464,6.25608151972605,4.43839244355082,4.91564045854803,3.63431241770937,3.62670912481089,3.78257292816156,1.17378396807315
"SYCE1L",19.3376684611983,17.9723849201676,12.9922060177486,4.28158599327891,8.28496185072084,8.55798604998824,44.0939314445473,15.7500819903779,40.2229616660548,2.54570048923381,0.832787640104579,4.00104640019641
"SYCE2",87.0829268351384,63.1551151240439,115.383802990119,13.8983713924171,13.0417948426309,8.28095029525801,2.24681401897568,1.42076863538033,3.582409375166,18.4810347000509,23.7418961144597,16.0566910927024
"SYCP1",24.727710527046,35.8313606896605,46.0127724551586,6.11370286039252,3.47508994867658,2.25447321531237,8.44107807143713,1.86142900060388,5.29845601761686,9.83897343738653,1.83944405300679,5.68969217242491
"SYCP2",104.494109960577,89.6868116323286,76.5221290896439,31.4260103531833,15.3769074026356,1.94748546528264,22.6697351527643,11.6287337922555,9.46594399593461,15.5120971782057,15.3028559778982,8.0359937647753
"SYCP2L",13.0812085559069,16.7977546158138,1.75833848779109,0.882187935100651,0,2.97462465572556,0,0,1.50685940056816,1.09446746571342,1.62582432719966,5.1703653470526
"SYCP3",37.5858740237716,61.1029851147099,61.168170240529,17.8712279509698,27.0208880797765,5.32673964022075,40.8092724277866,2.80645039255979,16.877908896369,28.6630309964504,9.58632365743715,25.8030813034584
"SYDE2",88.2077336370882,158.574907482818,59.3283899825009,9.24063659824913,7.77964786784787,1.36960942997027,16.3611442363926,18.6389534483175,40.6915429928331,18.8544024523086,6.5823715435072,10.3067263543093
"SYF2",3780.21902152486,3358.56463569961,3054.82061532924,1024.15803955136,1392.25556777463,1287.34185805778,1194.21745482903,1275.24181995789,557.945007963627,891.091639215843,1367.3245299271,1026.57820244554
"SYK",5007.71981612934,2841.93659747066,6370.76362217068,7958.37399481639,12840.7870798107,11749.2448828478,9160.58715584432,10281.0016390933,5547.5040761742,5660.1538804786,9247.03710383873,10647.1275412811
"SYMPK",3681.66425805951,4154.76119730084,3761.84194915781,3306.93127843794,3574.61532466269,4385.33760376718,3871.17242807404,3530.96589884727,4065.32119880307,2746.42167637259,3653.03123008938,4537.39801727228
"SYN2",0,0,0,0,0,0,0,0,0,1.70393314256229,3.55268035174015,2.08517524389781
"SYNC",0,1.20782253797849,1.46800246194837,2.86915325275782,1.09745017089498,1.09421311353929,1.37872141509469,1.78422271766267,0,0,0.551518279859935,0
"SYNCRIP",5643.07176773848,3574.82281157389,5054.6754524167,5080.00888005214,7663.10864821062,8777.37538997373,7720.5423274686,9844.19145621144,3342.55765360629,8817.33821377267,16144.2490304511,13889.1403165887
"SYNDIG1L",1.53830253117626,1.27406379632041,2.72328429436235,1.0397583801784,6.93622132413,7.2918067819002,12.3157564313173,9.72331634527738,5.99313005848176,0,0.559044596025922,0
"SYNE1",1666.27444494311,1721.8580848566,2412.07710942897,3330.7018206084,4051.52890651923,5415.77864042247,4343.21778222723,5200.41705576365,3284.66587103906,1156.94234934296,1371.63824825789,2521.02212496242
"SYNE2",2483.7861886538,2819.14488200695,6246.84339590672,2732.90929735874,2282.58233498737,1664.25617612729,2744.47282689391,2869.96764461257,2429.58714470834,1010.96763277873,495.381224328511,1189.59997038322
"SYNE3",3378.44023053761,4914.32021094178,3419.12640157434,5002.2775628355,5243.29122949893,6427.54922863689,3604.09333376315,4226.18154196192,6409.4174516342,5516.97786803825,5443.60432816435,7061.12737224594
"SYNE4",29.2559449051998,67.2285302842233,47.1404674887625,20.4086148634041,5.66353172702136,8.07067895652566,9.04241818590858,15.122547265431,30.0704686251887,33.9896405749152,5.69827323755403,16.2719901600017
"SYNGAP1",401.099507199123,260.089209677515,786.097145557598,262.825384892248,217.468338112032,479.680516170641,336.288905149987,316.251051879802,883.170091633107,285.208809055424,118.684116875605,443.433173763378
"SYNGR1",16.0653858777576,25.2899685715483,1.93211397036955,652.912708353999,185.698654252632,290.314959577077,428.903598648933,112.714250567375,181.86513959547,446.982810649394,107.838881789334,123.045404024299
"SYNGR2",16458.5917462326,15252.6477995136,8508.75857901148,3671.0691393238,4171.75760278677,5453.85627312718,3155.73610417222,4352.28305879703,2296.4822104848,4005.57981460031,4727.69864085704,4150.72889947216
"SYNGR3",1378.75024304377,624.546815662797,507.750450003743,49.2172897199038,27.0232799610342,73.6028329603664,28.1963064707523,36.3076847970293,24.0697633630658,109.873184685811,84.4750763622267,163.277516899877
"SYNGR4",0,0,0,5.99606742450637,5.22961446359524,15.8445570312705,2.74096349833739,5.0399296087574,3.81807181870064,2.96580961706981,0,2.07080721318338
"SYNJ1",228.495542596697,256.98461937293,188.431053753064,603.177024717633,594.613383751781,539.858014325218,711.768970990734,1064.76982148813,952.995269660848,309.113632025641,384.637768346751,342.862406474793
"SYNJ2",1294.9392682436,2239.16271373616,927.654414633345,431.043536183722,231.579155727845,346.218568865197,359.14641025973,325.148119989236,244.067890429368,934.147275122736,701.559147594276,737.260110283982
"SYNJ2BP",383.976988325024,283.940790731031,367.881437752209,797.749370233085,516.789531609674,333.544720617647,823.425487540582,956.852312925896,694.978306023728,613.395596468169,492.563599728948,411.705696573506
"SYNJ2BP-COX16",22.881088007124,26.6907420550212,5.36634757735065,118.474785824662,61.9602638929033,56.1121031014467,101.984723612434,144.781540114029,27.9606331797815,97.2184265014109,70.0709357713051,66.4661641529293
"SYNM",9.11199241396183,12.1454149701231,10.5620153629249,154.205477172698,140.61497868366,123.999750701221,153.376679878802,95.3626972011026,130.283574039086,68.484277954418,51.308663121601,46.9393488625455
"SYNPO",532.289660643017,521.116165305769,453.7650151434,139.199710843528,104.330492704102,129.691679876353,293.224861305264,328.338116699575,151.711569624847,33.749071318008,11.4630169101333,48.9561128070868
"SYNPO2",29.7738766096159,43.255669425457,38.3839335466057,29.2334784606765,88.4515578242916,43.9866558975299,53.9837534181426,88.4473978011673,50.8251625705902,11.7453764868451,14.5584375423228,7.20908409492918
"SYNPO2L",176.414608450652,102.807180554799,169.136424533874,45.4423697510808,49.6580414604406,48.0828612300926,64.2481002163488,33.4940697696651,79.5576869312468,43.6252844692338,38.8332371147032,51.4298722440877
"SYNRG",2887.48386584547,1417.28021317716,2937.97850203238,4546.41230966602,5026.49225497107,5215.79121445875,5341.744270861,5315.00777447544,4217.69235945055,1688.29961680448,2777.6895896887,2461.68106443678
"SYP",36.284797094891,56.953207439571,45.7542342681246,24.8191042928326,19.186384879244,15.6290492943711,9.409119421198,20.7189155834534,33.302682804277,25.2885509216894,30.4588094902586,28.6860657582114
"SYPL1",3986.44525094668,3751.10492083141,4474.18230995913,236.80715331186,152.602257479991,159.680610026174,352.239175364567,334.265415846737,103.689178453757,765.099094625742,1050.7228335073,747.437375433325
"SYPL1P2",0,0,0.945817735669336,9.42230796517265,1.22412654800559,4.48861149402047,12.5297433996772,0,11.9249368073958,9.77671228550247,2.39595649454999,3.55943177168639
"SYS1",2567.7398273658,3099.36310251356,1472.91035638249,678.331097575358,398.719180982447,514.108488592391,613.458269853201,813.272990272086,452.078064237505,662.981105855598,758.567771071452,674.554109819598
"SYS1-DBNDD2",116.110706412926,136.411734721243,84.8540026395727,9.05332806213802,9.77526635159876,12.225119624953,24.681508559313,0,5.83635591939385,8.79901961339221,20.7546900789558,28.1778974230966
"SYT1",42.405618399137,65.2879649462363,4.59467703989977,22.0705824379829,55.9828644241486,24.194189209467,50.7971572294197,47.7976034134707,10.6068787092173,4.62057084823665,11.1018937732862,7.09610740074772
"SYT11",523.884820594868,390.800157102818,102.26117231696,39.1414847179854,28.0813329624378,74.8113740513248,5.85434598853873,7.81588186480522,4.52085548367696,944.881994239632,948.742769011974,1540.57483571902
"SYT12",41.3014794199215,57.5761618834724,73.9789449497592,10.0926997038114,2.25896353182309,7.22664674722068,18.9431817109376,3.80391055553701,26.9146221905602,19.8097465619761,7.7882656599763,15.229396701873
"SYT13",7.17480760417486,7.9671334420904,11.4185691544853,4.19137756540826,4.7915744102605,0,3.05312445759289,0,10.2811302709566,1.76411827345859,0,0.625951036572532
"SYT15",114.403427368648,173.217596006984,145.858524814498,112.269677072236,73.8309248747359,39.7208469596673,81.4564918679733,114.716802067764,41.2233762786183,39.6949475510657,66.2655042949067,37.6125044425025
"SYT16",0,1.2646924250364,0,20.7602766614889,14.2358954954627,31.6694846797729,4.05856746396771,17.2813997693449,14.8005962651437,141.335307208093,64.3518714481274,122.35083216749
"SYT17",56.2494844172985,134.225923565432,375.403147136963,21.9106451743861,5.94086132237876,2.9333638201277,11.1958043220664,9.90541152297662,19.8120979277484,34.3081788940172,3.80338465277286,29.9790930866437
"SYT5",20.6532363214042,33.0915882000546,31.8414972932647,1.07335422449201,0,2.35071078723458,16.936743152915,5.92962719697302,6.82881560479649,7.46899264980213,4.2496128515554,2.330917186632
"SYT9",0,0,0,1.01520752186563,1.82881391600818,3.54838305671614,1.46641426926229,0,4.51082425430129,0,0.900269248502231,0
"SYTL1",1444.75298795681,1632.30496172302,1771.95278067009,1692.49777032236,1476.97707137031,1625.11236492329,1485.85553177589,942.601141614818,2436.57941612795,618.359089657064,422.467017475626,766.027913547301
"SYTL2",89.2211078196433,70.0994011198922,118.510562671482,16.4259177231724,14.9976737848757,11.1179645420453,29.6587021241658,18.636795770572,27.1163351461841,26.7131630382162,18.9656161810579,24.1939039556304
"SYTL3",294.573867528066,152.556700608794,73.5216090152147,447.285057925519,580.85424909359,629.808698944565,518.46198178932,573.63969234401,453.912726403852,693.266185334875,728.705265528602,1017.38050635459
"SYTL4",16.5404572460984,27.8052679985186,42.1963625226561,8.06528984859021,8.78732362526531,0,4.61561108516785,5.81180785733517,6.50087202833495,8.06094287487931,3.57507738798288,3.74012845072753
"SYVN1",5420.98269376489,2569.21502968086,4232.21091373238,10432.7630418948,14870.5350192362,15876.4617526257,18295.9155910068,18468.1684708261,12485.4907167592,3783.96027331822,5278.41228812231,5161.86884078806
"SZRD1",6409.17074482999,6334.7602601656,5088.23038456561,2803.68024362017,2863.83116005153,3579.35022240161,2309.00529495046,2586.8503492072,2044.52970944718,4796.18091512316,4712.75473248949,5351.42731915854
"SZT2",4177.2080039178,3114.52646614752,3981.49260230002,2917.57372979372,3258.37585663044,3370.57059117639,3268.38335760577,2783.16762158443,5095.58216323326,1575.96615570973,1334.84546750851,1982.45784580787
"TAB1",361.191161294317,321.824580915991,403.510901482442,815.728232046517,1100.25454647604,1173.44779538536,1071.83651813365,1229.86213235701,961.449865197346,674.093454084183,715.141608332175,875.283537457161
